"user_id","avg_pay_amt","avg_pay_amt_weekdays","avg_pay_amt_weekends"
189017,"[29,36)","[29,36)","[29,36)"
189024,"[49,65)","未知","[49,65)"
189048,">=65",">=65",">=65"
189054,"<29","<29","<29"
189063,"[36,49)","[36,49)","<29"
189064,"<29","<29","[29,36)"
189072,"<29","<29","<29"
189077,"[49,65)","未知","[49,65)"
189081,"<29","<29","<29"
189082,"<29","<29","<29"
189084,"<29","<29","[29,36)"
189091,"[29,36)","[29,36)","[36,49)"
189107,"<29","<29","[36,49)"
189115,"<29","<29","<29"
189129,"<29","<29","<29"
189131,"<29","<29","<29"
189158,"<29","<29","<29"
189161,"[29,36)","[29,36)","[36,49)"
189184,"[36,49)","[36,49)","[36,49)"
189185,"[36,49)","[36,49)","[36,49)"
189197,"[36,49)","未知","[49,65)"
189205,"[49,65)","[49,65)","[49,65)"
189209,">=65",">=65",">=65"
189210,"[36,49)","[36,49)","[29,36)"
189218,">=65",">=65",">=65"
189233,"<29","<29","<29"
189235,"<29","<29","<29"
189246,"[49,65)","[49,65)","[49,65)"
189252,"[29,36)","[29,36)","[36,49)"
189253,"<29","<29","<29"
189269,"[29,36)","[29,36)","[29,36)"
189274,"[29,36)","[29,36)","[36,49)"
189280,"[36,49)","[36,49)","[29,36)"
189289,"[36,49)","[36,49)","[36,49)"
189323,"[29,36)","[29,36)","[29,36)"
189356,"[36,49)","[36,49)","[36,49)"
189372,"[36,49)","[36,49)","[36,49)"
189374,"[36,49)","[29,36)","[36,49)"
189386,"[36,49)","[36,49)","[36,49)"
189407,"[49,65)","未知",">=65"
189413,"[49,65)","[36,49)","<29"
189447,"[36,49)","[36,49)","[36,49)"
189450,"[49,65)","[36,49)","[36,49)"
189459,">=65","[49,65)",">=65"
189470,"[49,65)","[49,65)",">=65"
189474,"[36,49)","[36,49)","[29,36)"
189495,">=65",">=65",">=65"
189503,"[29,36)","未知","[29,36)"
189510,"<29","<29","<29"
189520,"[49,65)","[49,65)",">=65"
189521,"[29,36)","[29,36)","[29,36)"
189527,"[29,36)","[36,49)","[29,36)"
189529,"[49,65)","[49,65)","[49,65)"
189530,"[36,49)","[36,49)","[36,49)"
189533,"[36,49)","未知","[49,65)"
189535,"[29,36)","<29",">=65"
189537,"[29,36)","[29,36)","[29,36)"
189543,"[36,49)","未知","[49,65)"
189559,"[29,36)","[29,36)","[29,36)"
189590,">=65",">=65",">=65"
189609,">=65","[49,65)",">=65"
189614,"[36,49)","[36,49)","[36,49)"
189617,"[36,49)","[36,49)","[29,36)"
189629,">=65",">=65",">=65"
189635,"[36,49)","[36,49)","[36,49)"
189637,"[36,49)","[36,49)","[36,49)"
189638,"[29,36)","[29,36)","<29"
189639,"[49,65)","[49,65)",">=65"
189654,">=65",">=65",">=65"
189657,"[49,65)",">=65","[49,65)"
189662,"[29,36)","[29,36)","<29"
189663,"<29","<29","<29"
189665,"<29","<29","[29,36)"
189688,"<29","<29","<29"
189695,"[49,65)","[49,65)",">=65"
189707,"[36,49)","[36,49)","[36,49)"
189710,"[36,49)","未知","[49,65)"
189721,">=65",">=65",">=65"
189730,"[29,36)","[29,36)","[29,36)"
189746,"[49,65)","[49,65)",">=65"
189754,"[49,65)","未知","[49,65)"
189757,"[49,65)","[49,65)",">=65"
189762,">=65",">=65",">=65"
189773,">=65",">=65",">=65"
189779,"[36,49)","未知","[49,65)"
189785,"[49,65)","[49,65)","[49,65)"
189786,"[49,65)","未知",">=65"
189788,"[49,65)","[36,49)","[29,36)"
189814,"[49,65)","[49,65)","[49,65)"
189824,"<29","<29","[29,36)"
189844,">=65",">=65",">=65"
189865,"<29","<29","<29"
189870,"[29,36)","[29,36)","未知"
189898,">=65","[49,65)",">=65"
189904,"[29,36)","[29,36)","[29,36)"
189906,"<29","<29","<29"
189912,"<29","<29","<29"
189917,"[36,49)","[29,36)","[49,65)"
189923,"[36,49)","[36,49)","[36,49)"
189952,"[49,65)","[49,65)","[49,65)"
189955,"[49,65)","[36,49)","[36,49)"
189964,"<29","<29","<29"
189965,"[29,36)","[29,36)","[29,36)"
189966,">=65",">=65",">=65"
189970,">=65",">=65",">=65"
189983,"<29","<29","[29,36)"
189987,"[29,36)","[29,36)","[36,49)"
190032,">=65",">=65",">=65"
190053,"[49,65)","[49,65)","[49,65)"
190055,"[36,49)","[36,49)","[36,49)"
190062,"[36,49)","[29,36)","[36,49)"
190089,"[49,65)","未知","[49,65)"
190097,"[36,49)","[36,49)","[36,49)"
190102,"[49,65)","[49,65)","[49,65)"
190103,">=65",">=65",">=65"
190116,"[36,49)","[36,49)","[36,49)"
190122,"<29","<29","[29,36)"
190152,"[36,49)","[36,49)","[36,49)"
190157,">=65",">=65",">=65"
190165,">=65",">=65",">=65"
190167,"<29","<29","[29,36)"
190168,"<29","<29","<29"
190173,">=65",">=65",">=65"
190210,">=65",">=65",">=65"
190211,"[36,49)","未知","[49,65)"
190214,">=65",">=65",">=65"
190230,">=65",">=65",">=65"
190255,"[29,36)","[29,36)","[36,49)"
190281,"<29","<29","<29"
190307,">=65",">=65",">=65"
190308,"[29,36)","[29,36)","<29"
190323,"[36,49)","[36,49)","[36,49)"
190325,"[36,49)","[36,49)","[36,49)"
190335,"[29,36)","[29,36)","[29,36)"
190348,">=65",">=65",">=65"
190351,"<29","<29","[29,36)"
190370,"[49,65)","未知","[49,65)"
190380,">=65","[49,65)",">=65"
190390,"[36,49)","[36,49)","<29"
190396,"<29","<29","[29,36)"
190402,"[49,65)","[36,49)","[36,49)"
190414,"<29","<29","<29"
190422,"[49,65)","[49,65)","[49,65)"
190423,">=65",">=65",">=65"
190425,"[49,65)","未知","[49,65)"
190444,"[49,65)","[49,65)",">=65"
190447,"[36,49)","[36,49)","[36,49)"
190451,"[29,36)","[29,36)","[36,49)"
190457,"[36,49)","[36,49)","[36,49)"
190459,">=65",">=65",">=65"
190460,">=65",">=65",">=65"
190484,"[36,49)","[36,49)","[36,49)"
190487,"[36,49)","[36,49)","[36,49)"
190489,"<29","<29","<29"
190496,">=65",">=65",">=65"
190506,"[49,65)","[49,65)",">=65"
190516,"[36,49)","[36,49)","[36,49)"
190541,">=65",">=65",">=65"
190545,"<29","<29","<29"
190565,"[36,49)","未知","[49,65)"
190566,"[36,49)","[36,49)","[36,49)"
190568,"[36,49)","[36,49)","[36,49)"
190577,"[36,49)","[36,49)","[36,49)"
190580,">=65",">=65",">=65"
190582,"<29","<29","<29"
190587,">=65",">=65",">=65"
190594,"[29,36)","[29,36)","[29,36)"
190600,"[49,65)",">=65","[49,65)"
190607,"[29,36)","[29,36)","[29,36)"
190613,"[49,65)","[49,65)","[49,65)"
190618,"<29","<29","<29"
190624,"<29","<29","<29"
190638,"<29","<29","[29,36)"
190645,">=65",">=65","[49,65)"
190662,"[29,36)","[29,36)","[29,36)"
190666,">=65",">=65",">=65"
190674,"[29,36)","[36,49)","<29"
190697,"[49,65)","[49,65)","[49,65)"
190702,"[49,65)","[49,65)","[49,65)"
190706,"[29,36)","[29,36)","[36,49)"
190723,"[49,65)","[49,65)",">=65"
190749,"<29","<29","<29"
190756,"[36,49)","[29,36)","[36,49)"
190758,"[36,49)","未知",">=65"
190778,"<29","<29","<29"
190780,"[49,65)",">=65","[49,65)"
190782,"<29","<29","[29,36)"
190787,">=65",">=65",">=65"
190788,"[36,49)","[36,49)","[36,49)"
190824,"[29,36)","[36,49)","<29"
190831,"[36,49)","未知","[49,65)"
190832,"[29,36)","<29","[36,49)"
190838,">=65",">=65",">=65"
190856,"<29","<29","<29"
190862,"[49,65)","[49,65)","未知"
190868,"[36,49)","[36,49)","[29,36)"
190875,"<29","<29","[36,49)"
190878,"[29,36)","<29","[29,36)"
190905,">=65",">=65",">=65"
190911,"[49,65)",">=65","[49,65)"
190945,"<29","<29","<29"
190948,">=65",">=65",">=65"
190983,"<29","<29","<29"
190992,"<29","<29","<29"
190994,"[29,36)","[29,36)","[29,36)"
191014,"[49,65)","未知","[49,65)"
191017,">=65",">=65",">=65"
191018,">=65",">=65",">=65"
191021,">=65",">=65",">=65"
191029,"[36,49)","[36,49)","[36,49)"
191048,"[49,65)","[36,49)","[29,36)"
191072,"[29,36)","[29,36)","[29,36)"
191089,"[36,49)","[36,49)","[36,49)"
191098,"[29,36)","[29,36)","[29,36)"
191107,"[49,65)","未知","[49,65)"
191110,"[36,49)","未知","[49,65)"
191147,"<29","<29","<29"
191161,"[29,36)","[29,36)","[29,36)"
191162,"<29","<29","<29"
191203,"[29,36)","[29,36)","[29,36)"
191207,"[29,36)","[36,49)","[29,36)"
191214,"<29","<29","[49,65)"
191219,"[49,65)","未知","[49,65)"
191221,">=65",">=65",">=65"
191225,"[49,65)","[36,49)","[36,49)"
191230,"[49,65)","[49,65)",">=65"
191243,">=65",">=65",">=65"
191280,">=65",">=65",">=65"
191293,">=65",">=65",">=65"
191309,">=65",">=65",">=65"
191315,"[36,49)","[29,36)","[36,49)"
191334,">=65",">=65",">=65"
191344,"[36,49)","[36,49)","<29"
191362,"<29","<29","<29"
191369,"<29","<29","<29"
191379,"<29","<29","<29"
191386,"[29,36)","[29,36)","[29,36)"
191397,"[36,49)","[36,49)","[36,49)"
191399,"<29","<29","<29"
191417,"<29","<29","[36,49)"
191423,"[36,49)","[36,49)","[36,49)"
191427,"[36,49)","未知","[49,65)"
191429,"<29","<29","<29"
191432,"<29","<29","[29,36)"
191438,"[36,49)","[36,49)","[36,49)"
191439,"[36,49)","未知","[49,65)"
191446,"[49,65)","[49,65)","[49,65)"
191469,"[36,49)","[36,49)","[36,49)"
191479,"<29","<29","<29"
191490,"[29,36)","[29,36)","<29"
191493,"<29","<29","<29"
191497,">=65",">=65",">=65"
191512,"[49,65)","[36,49)","[36,49)"
191517,"[49,65)","[49,65)",">=65"
191521,"[36,49)","[36,49)","[36,49)"
191550,"[49,65)","[49,65)","[49,65)"
191551,"<29","<29","<29"
191556,"[36,49)","[36,49)","[36,49)"
191564,">=65",">=65","[49,65)"
191581,"[29,36)","[29,36)","[29,36)"
191591,"<29","<29","<29"
191603,"<29","<29","<29"
191617,">=65",">=65",">=65"
191627,"[49,65)","[49,65)","[49,65)"
191629,"<29","未知","<29"
191635,"[36,49)","[29,36)","[36,49)"
191647,"[36,49)","[36,49)","[29,36)"
191654,"[49,65)","[49,65)",">=65"
191662,"<29","<29","<29"
191672,">=65","[49,65)",">=65"
191687,"<29","<29","<29"
191694,"<29","<29","<29"
191697,"[36,49)","[29,36)","[36,49)"
191701,"[49,65)","[49,65)",">=65"
191713,"<29","<29","<29"
191714,"<29","<29","<29"
191718,"[36,49)","[36,49)","[36,49)"
191722,"<29","<29","<29"
191730,"[49,65)","[49,65)","[49,65)"
191735,"<29","<29","[29,36)"
191768,"[36,49)","[29,36)","[36,49)"
191774,">=65",">=65",">=65"
191805,"[49,65)","[49,65)","[49,65)"
191820,"[36,49)","[36,49)","[36,49)"
191836,"[29,36)","[29,36)","[29,36)"
191850,"[36,49)","[36,49)","[36,49)"
191890,"<29","<29","[29,36)"
191905,">=65",">=65",">=65"
191921,">=65",">=65",">=65"
191924,"[49,65)","[49,65)",">=65"
191937,"<29","<29","<29"
191941,"[49,65)","未知","[49,65)"
191958,"[29,36)","<29","[29,36)"
191964,"[49,65)","[49,65)",">=65"
191966,">=65",">=65","[49,65)"
191969,"[29,36)","[29,36)","[29,36)"
191971,">=65",">=65",">=65"
191986,"[49,65)","[49,65)","[49,65)"
192015,"[49,65)","[49,65)","[49,65)"
192031,"<29","<29","<29"
192032,"<29","<29","<29"
192039,"[36,49)","[36,49)","[36,49)"
192044,"[29,36)","[29,36)","[36,49)"
192111,"<29","<29","<29"
192133,"[29,36)","[29,36)","<29"
192155,"[36,49)","[36,49)","[36,49)"
192166,"[29,36)","[29,36)","[36,49)"
192185,"[49,65)","[49,65)","[49,65)"
192186,"<29","[29,36)","<29"
192196,"[29,36)","[29,36)","[29,36)"
192203,"[36,49)","[36,49)","[36,49)"
192214,"<29","<29","[29,36)"
192215,"[49,65)","[49,65)",">=65"
192218,">=65",">=65",">=65"
192230,">=65",">=65",">=65"
192232,"[49,65)","[49,65)","[49,65)"
192274,"[36,49)","[36,49)","[29,36)"
192279,"[49,65)","[36,49)","[36,49)"
192290,"[49,65)","未知",">=65"
192298,">=65",">=65",">=65"
192311,"[36,49)","[36,49)","[36,49)"
192316,">=65",">=65",">=65"
192329,"<29","<29","<29"
192342,"[36,49)","[29,36)","[49,65)"
192352,"[29,36)","[29,36)","[29,36)"
192353,">=65",">=65",">=65"
192373,"<29","[29,36)","<29"
192388,">=65",">=65","[49,65)"
192397,"<29","<29","[29,36)"
192415,"[29,36)","[29,36)","[36,49)"
192420,"<29","<29","<29"
192437,"[29,36)","[29,36)","<29"
192442,"[29,36)","[29,36)","[36,49)"
192460,"[36,49)","[36,49)","[36,49)"
192467,"[36,49)","未知","[49,65)"
192471,"<29","<29","<29"
192477,"<29","<29","<29"
192501,"<29","<29","<29"
192507,"<29","<29","<29"
192508,"<29","<29","<29"
192512,"[49,65)","[49,65)","[49,65)"
192541,"<29","<29","<29"
192544,"[29,36)","[29,36)","<29"
192588,"[36,49)","未知","[49,65)"
192612,"[29,36)","[29,36)","[36,49)"
192625,">=65",">=65",">=65"
192661,"[36,49)","未知","[49,65)"
192666,"[29,36)","[29,36)","<29"
192676,"[36,49)","[36,49)","[36,49)"
192685,"<29","<29","[29,36)"
192690,"[36,49)","未知","[49,65)"
192694,"[36,49)","[36,49)","[36,49)"
192729,"<29","<29","<29"
192737,"[49,65)","[36,49)","<29"
192739,"[49,65)","[49,65)",">=65"
192745,">=65",">=65",">=65"
192764,"[29,36)","[29,36)","<29"
192770,"[36,49)","[29,36)","[49,65)"
192771,"[36,49)","未知","[49,65)"
192783,"<29","<29","<29"
192798,"[36,49)","[36,49)","[36,49)"
192810,"<29","<29","[29,36)"
192829,"[36,49)","[36,49)","[36,49)"
192836,"[49,65)","[49,65)","[49,65)"
192838,"<29","<29","<29"
192853,"[36,49)","[36,49)","[36,49)"
192857,">=65","[49,65)",">=65"
192862,">=65",">=65",">=65"
192876,">=65",">=65",">=65"
192881,"[36,49)","[29,36)","[49,65)"
192884,"[36,49)","[36,49)","[36,49)"
192894,"[29,36)","[29,36)","[49,65)"
192908,"[49,65)","[49,65)",">=65"
192915,"[36,49)","[36,49)","[36,49)"
192930,"[29,36)","[29,36)","[29,36)"
192963,"[36,49)","[29,36)","[49,65)"
192967,"[29,36)","[36,49)","<29"
192975,"[29,36)","[29,36)","[36,49)"
192980,"[49,65)","未知","[49,65)"
192981,"[29,36)","[29,36)","[29,36)"
192990,"[49,65)","[49,65)","[49,65)"
192992,"[36,49)","[36,49)","[36,49)"
192994,"[29,36)","[36,49)","[29,36)"
193024,"<29","<29","<29"
193033,"[36,49)","[36,49)","[29,36)"
193059,"<29","<29","<29"
193065,"[49,65)","[49,65)","[49,65)"
193067,"[36,49)","[36,49)","[36,49)"
193069,"<29","[29,36)","<29"
193073,"[36,49)","[36,49)","[36,49)"
193079,"[29,36)","<29",">=65"
193085,"[36,49)","未知","[49,65)"
193088,"[36,49)","[36,49)","[36,49)"
193089,"[36,49)","[36,49)","[36,49)"
193092,"<29","<29","[29,36)"
193098,"<29","<29","<29"
193104,"<29","<29","<29"
193108,">=65",">=65","[49,65)"
193115,"[29,36)","<29","[29,36)"
193116,"[29,36)","[29,36)","[29,36)"
193148,">=65",">=65",">=65"
193154,">=65",">=65",">=65"
193181,">=65",">=65",">=65"
193186,">=65",">=65",">=65"
193191,"[49,65)","[49,65)","[49,65)"
193208,">=65",">=65",">=65"
193229,">=65",">=65","[49,65)"
193237,"[36,49)","[29,36)","[49,65)"
193240,">=65",">=65",">=65"
193241,"[36,49)","未知","[49,65)"
193272,">=65",">=65",">=65"
193282,"[36,49)","[36,49)","[36,49)"
193287,"[36,49)","[36,49)","[36,49)"
193299,"[29,36)","[29,36)","<29"
193300,"[29,36)","<29","[29,36)"
193306,"[36,49)","[36,49)","[36,49)"
193321,"[36,49)","未知","[49,65)"
193323,">=65",">=65",">=65"
193325,"[49,65)","[49,65)","[49,65)"
193332,"[36,49)","[36,49)","[36,49)"
193336,">=65","[49,65)",">=65"
193337,"[36,49)","[36,49)","[29,36)"
193339,"<29","<29","<29"
193353,"[36,49)","[36,49)","[36,49)"
193358,"[36,49)","[29,36)","[49,65)"
193360,"[29,36)","[29,36)","[36,49)"
193364,"[36,49)","<29",">=65"
193371,">=65","[49,65)",">=65"
193381,"[49,65)","未知","[49,65)"
193389,"[36,49)","[36,49)","[36,49)"
193390,"<29","<29","<29"
193400,">=65",">=65",">=65"
193405,">=65","[49,65)",">=65"
193406,"[36,49)","[36,49)","[36,49)"
193430,"[36,49)","未知","[49,65)"
193465,"[36,49)","[36,49)","[36,49)"
193470,">=65","未知",">=65"
193475,"[29,36)","[29,36)","<29"
193503,"<29","<29","<29"
193512,"[36,49)","未知","[49,65)"
193516,">=65",">=65",">=65"
193533,"[36,49)","[36,49)","[36,49)"
193569,"[29,36)","[29,36)","[36,49)"
193597,"[36,49)","[36,49)","[36,49)"
193610,"[36,49)","[36,49)","[36,49)"
193625,"[36,49)","[36,49)","[36,49)"
193631,"<29","<29","<29"
193637,"[36,49)","[36,49)","[36,49)"
193645,"[36,49)","[36,49)","[29,36)"
193672,"<29","<29","<29"
193675,">=65","[49,65)",">=65"
193676,"<29","<29","<29"
193684,"[36,49)","[36,49)","[36,49)"
193687,"<29","<29","<29"
193692,">=65",">=65",">=65"
193705,"[49,65)","[36,49)","[36,49)"
193710,"[49,65)","[49,65)","[49,65)"
193730,">=65","[49,65)",">=65"
193754,"[29,36)","[29,36)","[29,36)"
193763,"[36,49)","[36,49)","[36,49)"
193795,"<29","<29","<29"
193800,"<29","<29","<29"
193808,">=65",">=65",">=65"
193829,"<29","<29","<29"
193832,"[29,36)","[29,36)","[36,49)"
193838,"[49,65)","[49,65)","[49,65)"
193853,"[36,49)","[36,49)","[29,36)"
193864,"[29,36)","[29,36)","[29,36)"
193881,"[36,49)","[36,49)","[36,49)"
193889,">=65",">=65",">=65"
193891,">=65",">=65",">=65"
193902,">=65",">=65",">=65"
193928,"[29,36)","<29","[49,65)"
193929,"<29","<29","[36,49)"
193963,"[36,49)","[29,36)","[36,49)"
193965,">=65",">=65",">=65"
193966,">=65",">=65",">=65"
193967,"<29","<29","<29"
193976,"[29,36)","[29,36)","[29,36)"
194008,"[49,65)","[49,65)","[49,65)"
194012,"[36,49)","未知","[49,65)"
194051,"<29","<29","<29"
194054,"[29,36)","[29,36)","[29,36)"
194092,"[36,49)","未知","[49,65)"
194099,"[29,36)","[29,36)","[29,36)"
194107,">=65",">=65",">=65"
194108,"[29,36)","[29,36)","[49,65)"
194121,">=65",">=65",">=65"
194127,"[49,65)","未知","[49,65)"
194144,"[29,36)","[36,49)","[29,36)"
194147,">=65",">=65",">=65"
194151,"[36,49)","[36,49)","[29,36)"
194158,"<29","<29","<29"
194179,"<29","<29","[36,49)"
194204,"[36,49)","[29,36)","[36,49)"
194207,"[49,65)","[49,65)",">=65"
194220,"<29","<29","<29"
194245,"[36,49)","[29,36)","[49,65)"
194246,"[49,65)","未知",">=65"
194250,"<29","<29","[36,49)"
194267,"<29","<29","<29"
194270,"[49,65)","[36,49)","[36,49)"
194279,">=65",">=65",">=65"
194283,"<29","<29","<29"
194300,"[49,65)","[36,49)","[36,49)"
194310,"[49,65)","[49,65)","[49,65)"
194332,"<29","[29,36)","<29"
194346,"<29","<29","<29"
194357,"[36,49)","[36,49)","[36,49)"
194362,"[49,65)","[49,65)",">=65"
194369,"[49,65)","[49,65)","[49,65)"
194377,"<29","<29","[29,36)"
194378,"[49,65)","[49,65)","[49,65)"
194391,"[36,49)","未知","[49,65)"
194392,"[49,65)","[49,65)","[49,65)"
194395,">=65",">=65",">=65"
194397,"[49,65)","[49,65)","[49,65)"
194403,">=65","未知",">=65"
194419,"<29","<29","<29"
194439,"<29","<29","<29"
194462,"[36,49)","[36,49)","[36,49)"
194464,"[36,49)","[36,49)","[36,49)"
194467,"[49,65)","[36,49)","[36,49)"
194477,"<29","<29","<29"
194489,">=65","[49,65)",">=65"
194491,">=65",">=65",">=65"
194520,"[36,49)","[36,49)","[36,49)"
194521,"<29","[29,36)","<29"
194523,"[36,49)","[36,49)","[29,36)"
194527,"[36,49)","[36,49)","[36,49)"
194540,"[36,49)","<29","[36,49)"
194556,"[36,49)","[36,49)","[36,49)"
194563,"[29,36)","<29","[49,65)"
194564,"[29,36)","<29","[36,49)"
194577,"<29","<29","[29,36)"
194598,"[49,65)",">=65","[49,65)"
194612,">=65",">=65",">=65"
194635,"[29,36)","<29","[29,36)"
194640,"[29,36)","[29,36)","[29,36)"
194658,">=65",">=65",">=65"
194660,"[29,36)","[29,36)","[29,36)"
194672,"[29,36)","[29,36)","<29"
194691,"<29","<29","<29"
194715,"<29","[29,36)","<29"
194723,"[29,36)","[36,49)","[29,36)"
194733,"[36,49)","未知","[49,65)"
194737,"[29,36)","[29,36)","<29"
194738,"[29,36)","[29,36)","[36,49)"
194746,">=65",">=65",">=65"
194767,"[49,65)","[49,65)","[49,65)"
194788,"<29","<29","<29"
194812,"[49,65)","未知",">=65"
194843,">=65",">=65",">=65"
194863,"[36,49)","[36,49)","[36,49)"
194865,"[36,49)","[36,49)","[29,36)"
194873,"[29,36)","[29,36)","[29,36)"
194885,"[29,36)","[29,36)","[29,36)"
194894,">=65","[36,49)","[29,36)"
194904,"[29,36)","[29,36)","[29,36)"
194917,"[36,49)","[36,49)","[36,49)"
194924,"[49,65)","[36,49)","[36,49)"
194926,"<29","<29","<29"
194939,">=65",">=65",">=65"
194944,"[49,65)","[49,65)",">=65"
194949,"<29","<29","<29"
194958,"[49,65)","[36,49)","[36,49)"
194969,"[29,36)","<29","[29,36)"
194971,"<29","<29","<29"
194988,"<29","<29","<29"
194992,">=65",">=65",">=65"
195013,"<29","<29","<29"
195024,"<29","<29","<29"
195026,"<29","<29","[29,36)"
195032,"[49,65)","[49,65)",">=65"
195036,">=65",">=65",">=65"
195045,"[29,36)","<29","[29,36)"
195048,"<29","<29","<29"
195086,"<29","<29","<29"
195094,"[36,49)","[36,49)","[29,36)"
195120,"[36,49)","未知","[49,65)"
195131,"[49,65)","[49,65)","[49,65)"
195136,"[29,36)","[29,36)","<29"
195144,"[29,36)","[29,36)","[29,36)"
195161,"<29","<29","<29"
195166,"<29","<29","<29"
195183,"[36,49)","[36,49)","[29,36)"
195186,"[36,49)","[36,49)","[36,49)"
195191,"<29","<29","<29"
195196,"[49,65)","未知",">=65"
195209,"[49,65)","[49,65)","[49,65)"
195248,"[49,65)","[49,65)","[49,65)"
195254,"<29","<29","[29,36)"
195256,"<29","<29","<29"
195259,"<29","<29","<29"
195260,"<29","<29","<29"
195264,"[36,49)","[36,49)","[36,49)"
195272,">=65",">=65",">=65"
195278,"<29","<29","<29"
195286,"<29","[29,36)","<29"
195289,"[49,65)","[49,65)","[49,65)"
195298,"[49,65)","[49,65)","[49,65)"
195312,"[49,65)","[36,49)","[36,49)"
195314,">=65",">=65",">=65"
195332,"<29","<29","[36,49)"
195340,"[29,36)","[36,49)","[29,36)"
195353,">=65",">=65",">=65"
195375,">=65",">=65","[49,65)"
195376,"[49,65)","[49,65)","[49,65)"
195377,"[29,36)","[29,36)","[36,49)"
195378,"[49,65)","[49,65)","[49,65)"
195386,"[29,36)","[29,36)","[29,36)"
195387,"[49,65)","未知","[49,65)"
195389,"[36,49)","未知",">=65"
195398,"[49,65)","[36,49)","[36,49)"
195402,"<29","<29","<29"
195424,">=65",">=65",">=65"
195426,"[49,65)","[49,65)",">=65"
195427,"[36,49)","未知","[49,65)"
195448,"<29","<29","<29"
195457,">=65","[49,65)",">=65"
195459,"[29,36)","[29,36)","[36,49)"
195466,"[29,36)","[29,36)","[29,36)"
195481,"[49,65)","[49,65)",">=65"
195486,"<29","<29","<29"
195490,">=65",">=65",">=65"
195496,">=65",">=65",">=65"
195506,">=65",">=65",">=65"
195518,"<29","<29","[29,36)"
195520,"[49,65)","[36,49)","[36,49)"
195536,"[36,49)","[36,49)","<29"
195537,"[49,65)","[49,65)","[49,65)"
195538,"<29","<29","<29"
195564,"<29","<29","<29"
195571,"<29","<29","<29"
195579,"[36,49)","[36,49)","[36,49)"
195584,"[49,65)","[49,65)","[49,65)"
195594,"[36,49)","未知","[49,65)"
195596,"[36,49)","未知","[49,65)"
195609,"<29","<29","<29"
195616,"<29","<29","<29"
195624,"[36,49)","[36,49)","[36,49)"
195625,"<29","<29","[29,36)"
195637,"<29","<29","[29,36)"
195650,"[29,36)","<29","[36,49)"
195662,"[49,65)","[49,65)","[49,65)"
195663,"[49,65)","[36,49)","[36,49)"
195664,">=65",">=65",">=65"
195669,"[49,65)","[49,65)","[49,65)"
195671,"[29,36)","[29,36)","<29"
195680,"[29,36)","[29,36)","[36,49)"
195682,"[29,36)","[29,36)","[36,49)"
195685,"[49,65)","[49,65)","[49,65)"
195697,"[49,65)","[49,65)","[49,65)"
195703,"[29,36)","[29,36)","[29,36)"
195714,"[29,36)","<29","[29,36)"
195731,"<29","<29","<29"
195739,">=65",">=65",">=65"
195748,"<29","<29","[29,36)"
195754,"<29","<29","<29"
195758,"<29","<29","<29"
195759,"[49,65)","[49,65)","[49,65)"
195776,">=65","[49,65)",">=65"
195786,"[49,65)","[49,65)","[49,65)"
195787,"<29","<29","<29"
195794,"<29","<29","<29"
195804,"[49,65)","[49,65)","[49,65)"
195820,"[49,65)","[49,65)","[49,65)"
195826,"<29","<29","<29"
195828,"[29,36)","[36,49)","[29,36)"
