"wm_poi_id","wm_poi_name","primary_second_tag_name","primary_third_tag_name","primary_first_tag_name","poi_brand_id","aor_id","poi_score","delivery_comment_avg_score","food_comment_avg_score"
3057,"8a2234-ae1323-0c1478-083121-c02692-de2424-c53116-fd2711-002989-5315-d13754-0b2594-1c925","1","32","0","8","6","3.83","5","3.83"
3058,"262624-a8269-021922-d556-121306-402923-e22943-ac854-cc34-d0128-431608-272349","6","未知","2","222","9","4.63","5","4.67"
3059,"8b2706-611678-c53116-1c3929-1b955-c23605-563733-1c925-121306-a22084-5f1581-d0128-431608-272349","7","65","0","8","0","4.88","4.76","4.82"
3060,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-102277-a71403-a93922-dd497-231660-242273-431608-272349","8","未知","2","102","10","4.69","4.67","4.77"
3061,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-a63626-c73749-e1291-103337-5e2725-951677-431608-272349","8","未知","2","102","0","4.74","4.79","4.79"
3062,"0a3249-661715-ac854-ae2775-693510-7e1325-3c1399-e0770-1d3469-121306-352708-cf2679-ed213-431608-272349","3","25","0","8","4","4.75","4.86","4.72"
3063,"762750-721935-3c2588-021794-43819-54938-121306-8d3794-16978-16978-901869-713861-901015-351117-043128-192896-2e1710-5a1952-ac854-8c2935-431608-272349","0","26","0","8","6","4.5","4.58","4.5"
3064,"bb2878-094065-c02692-121306-cd2378-8d1754-663941-431608-272349","1","22","0","8","8","4.32","4.57","4.43"
3065,"323291-652630-fc3373-d71618-121306-5e2725-a21596-063761-431608-272349","0","29","0","8","6","4.8","4.82","4.82"
3067,"16978-16978-16978-0c1478-123573-392341-52772-c62143-5e2725-3c1399-f42916-e0770-dd3028-021794-121306-b82976-ff2187-431608-272349","0","15","0","217","10","0","0","0"
3068,"87107-0f2124-2d4026-1b1099-a32507-341600-d13024-121306-6a3579-2c3401-ce4005-231660-242273-431608-272349","8","未知","2","141","3","4.97","5","4.97"
3070,"e61012-eb2057-11995-ef1573-8e302-262624-121306-5315-823574-f81036-431608-272349","6","未知","2","8","6","5","5","5"
3071,"c52955-5b1293-082380-233398-323291-021794-121306-402923-84752-431608-272349","1","3","0","521","7","4.55","4.8","4.54"
3072,"d7227-842342-b22181-6e4044-d71618-121306-d72077-8f2156-713861-431608-272349","0","38","0","522","8","4.75","4.9","4.73"
3073,"e93671-c21014-7372-c34009-2c1019","7","37","0","8","6","4.56","4.77","4.56"
3074,"c22859-d71618-be2895-c34009-641271","0","38","0","236","8","4.83","4.98","4.82"
3075,"87107-611350-87107-611350-112251-f81893-121306-103337-b4266-6417-242273-431608-272349","6","未知","2","55","5","4.83","4.96","4.86"
3076,"cf2679-8a2234-371329-e33146-1d283-cf2679-371329-6d3428-121306-8d3794-16978-814098-901869-713861-901015-273346-7c3586-742627-5a1952-ac854-8c2935-431608-272349","0","26","0","8","6","4.69","4.88","4.7"
3077,"402923-753518-ba1465-fc3373-f63938-24424-121306-5e2725-a21596-063761-431608-272349","0","45","0","96","6","4.86","4.94","4.86"
3078,"f63192-f63192-1b955-e52645-7b1223-023207-fd2565-121306-402923-84752-231660-c7153-8c2935-431608-272349","2","未知","1","179","3","4.87","5","4.87"
3079,"eb2057-492461-bc3855-e21602-43819-54938","0","26","0","8","8","0","0","0"
3080,"2d584-4b2403-e72410-e63234-4a2318-121306-5e2725-72226-431608-272349","0","28","0","8","0","4.67","4.7","4.7"
3081,"99587-492461-b2193-fc3373-a13945-121306-d72077-8f2156-713861-431608-272349","0","9","0","8","5","4.69","5","4.69"
3082,"422539-642862-422539-642862-de2424-c53116-5c2699-121306-521153-fa1254-de2424-c53116-272349","1","32","0","8","8","4.57","4.43","4.57"
3083,"b92083-063107-8a2234-931140-121306-5315-823574-f81036-431608-272349","1","74","0","8","6","3.67","5","3.83"
3085,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-f43500-cc2258-063761-72226-231660-d0128-431608-272349","0","0","0","24","10","4.95","4.98","4.95"
3086,"d63854-ac854-a23694-121306-8d3794-dd2480-901869-713861-901015-253623-043726-5a1952-ac854-8c2935-431608-272349","0","1","0","8","0","5","5","5"
3087,"a81742-042150-4a3834-0652-121306-353998-67198-063761-192896-2e2108-431608-272349","7","36","0","35","10","4.81","5","4.81"
3088,"b02959-8b252-8b252-a93677-5f38-be1093-2c1019-121306-433290-253623-60172-d556-431608-272349","1","13","0","282","2","4.61","4.78","4.61"
3090,"6b2044-072336-8c2935-72226-c53116-d63854-66812-121306-e4673-302533-871632-431608-272349","1","59","0","486","2","4.65","4.76","4.65"
3091,"6b2044-072336-8c2935-72226-c53116-d63854-66812-121306-28807-e72968-52727-881768-431608-272349","1","59","0","486","7","4.83","5","5"
3092,"492946-112251-e33426-1c925-961815","0","12","0","8","7","4.4","4.9","4.52"
3093,"402923-e61012-e33426-1c925-961815-121306-e52645-961904-002989-d72063-c62143-55455-7f4028-312841-5a3493-c62143-552306-eb3177-871632-431608-272349","0","12","0","191","10","4.56","4.87","4.57"
3094,"b2193-a13945-3f3083-a31251-873094-b2193-fc3373-a13945-121306-cd2378-8d1754-663941-431608-272349","0","9","0","157","8","4.84","4.84","4.84"
3095,"9f790-cc34-032268-121306-cd2378-8d1754-663941-431608-272349","4","63","0","404","1","4.5","4.67","4.5"
3096,"402923-e61012-e33426-1c925-961815-121306-8a2234-5315-e5445-431608-272349","0","12","0","191","0","4.83","4.83","4.83"
3097,"38860-d2536-652630-cc1100-d2536-fc3373-dd3028-de2424-121306-652408-b164-1f2314-431608-272349","0","31","0","8","6","4.82","4.73","4.8"
3099,"a22383-112251-2e1710-be65-59366-e41314","0","12","0","8","6","4.93","5","4.93"
3100,"a3702-5c2832-4a2318-931140-121306-79217-cd3847-e21602-431608-272349","1","22","0","8","0","4.48","4.82","4.42"
3101,"5a1952-042150-d71618-5c2699-032517-6e4044-d71618-032517-8b3036-7f4028-032517-c53116-4b2403-d72063","0","38","0","8","10","0","0","0"
3102,"43819-4d941-fb3744-7e1325-3c1399-e41314-1c3929-121306-0d1431-063761-431608-272349","3","25","0","8","5","5","5","5"
3103,"66812-64662-ce4073-7b3242-121306-402923-e22943-ac854-cc34-d0128-431608-272349","7","81","0","524","9","4.83","5","4.83"
3104,"9b2653-a63626-0c3415-fa1254-b2193-fc3373-c63006-d72063","0","40","0","8","2","4.14","5","4.14"
3105,"9b2195-48690-a41365-363657-3c2588-61249-b82604-693510-de3791-4a2318-121306-ed2191-d3331-90976-e72968-431608-272349","1","46","0","8","5","4.61","4.96","4.65"
3106,"002989-a13945-552471-522184-1c925","1","59","0","8","10","5","5","5"
3107,"8a2234-68334-322524-082380-233398-33816-121306-402923-8c2935-8a2234-5315-e5445-431608-272349","0","1","0","525","0","4.85","4.91","4.84"
3109,"be2895-272421-272421-11949-361622-b43550-121306-353998-67198-063761-431608-272349","0","53","0","8","10","4.45","4.92","4.48"
3110,"402923-e61012-e33426-1c925-961815-121306-6f3045-1d283-1d553-431608-272349","0","12","0","8","6","4.7","4.93","4.7"
3111,"16978-f91501-16978-de2424-c53116-d72063-1d553","1","32","0","8","10","0","0","0"
3112,"9b2653-a63626-0c3415-fa1254-b2193-fc3373-c63006-d72063-121306-353998-67198-063761-431608-272349","0","17","0","8","10","4.35","4.82","4.37"
3113,"3f3019-db1604-e93671-cf2679-2c1019-121306-012134-111881-431608-272349","7","36","0","8","4","4.46","5","4.46"
3114,"a43214-063107-231660-7d1638-ab404-121306-ce141-682644-063761-d41700-1d1611-e93739-431608-272349","2","未知","1","8","5","4.79","5","4.79"
3115,"0e4022-462807-c62143-67198-112251-8a2234-931140","0","40","0","8","3","4.83","5","4.84"
3116,"d62216-38860-d82616-d62216-121306-6f3045-1d283-1d553-431608-272349","0","21","0","8","0","3.62","4","4.12"
3117,"212715-9e2927-fc3037-9f1640-8a2234-5f730-de2424-c53116","1","32","0","8","6","4.7","5","4.7"
3118,"0d1521-f81893-78428-831995-7f4028-2c1019-c53116-fc3373-b43550-121306-79217-cd3847-e21602-431608-272349","0","15","0","8","6","4.69","4.85","4.71"
3119,"002989-102277-9f1640-6e4044-d71618-f51944-1c925-121306-6f3045-1d283-1d553-431608-272349","0","38","0","8","6","4.9","5","4.9"
3120,"28560-fa1254-e33426-1c925-961815-121306-cd2378-8d1754-663941-431608-272349","0","12","0","8","0","4.75","5","4.7"
3122,"002989-402923-e61012-552471-fc3373-121306-5a1952-ff621-5a1952-431608-272349","7","36","0","8","7","4.62","5","4.62"
3123,"612513-043726-082380-233398-33816-c62143-ef1573-902437-b43550-121306-102277-572589-f61200-431608-272349","0","1","0","8","9","4.31","5","4.62"
3124,"bd3656-1e2402-bd3656-251116-121306-e4673-302533-223664-d91077-8c2935-431608-272349","0","4","0","5","2","4.76","5","4.7"
3125,"0e4022-462807-67198-112251-8a2234-d72063-931140","0","51","0","8","9","0","0","0"
3127,"ec2719-e31146-59366-e41314-431608","0","12","0","8","2","4.7","5","4.7"
3128,"1a1215-5e1438-52727-042150-2c1019-121306-79217-cd3847-e21602-431608-272349","7","36","0","188","6","4.68","4.85","4.61"
3129,"fc647-a63626-031708-082380-233398-33816-121306-5315-823574-f81036-431608-272349","0","1","0","30","6","4.38","4.8","4.52"
3130,"87107-611350-87107-611350-a8274-432525-a8274-231497-262624-d42982","6","未知","2","8","10","5","5","5"
3131,"c2207-d3331-323291-a33027-af1443-af2835-de2424-9f2396","0","15","0","8","6","4.5","5","4.49"
3132,"b93795-d03650-b82604-431608-121306-ce141-682644-063761-431608-272349","0","57","0","93","5","4.56","4.89","4.61"
3133,"d82670-323291-2c1019-81588-b43550","0","56","0","8","7","0","0","0"
3134,"253623-fa1254-0b297-2c1019-121306-d13754-1d553-431608-272349","7","36","0","8","9","4.9","4.6","4.9"
3135,"d2536-66486-b61011-693510-d2536-fc3373-dd3028-de2424-121306-352708-cf2679-e21602-431608-272349","0","31","0","8","4","4.55","5","4.55"
3137,"b2193-fd1051-0d660-b43550-c62143-2c3863-fd2565","0","7","0","8","1","3","4.2","3.2"
3139,"dd497-291209-c62143-231660-5f38-b2193-ae1323-f33446-6d3428-121306-a8269-65804-e21602-5a1952-ac854-8c2935-431608-272349","0","67","0","526","6","4.92","4.89","4.92"
3140,"481775-6f379-e63234-4a2318-121306-ce4073-e21602-431608-272349","0","28","0","8","8","4.89","4.94","4.89"
3141,"2c3454-6f1663-8a2234-c21871-121306-652408-b164-1f2314-431608-272349","0","18","0","8","0","4.25","4.68","4.3"
3143,"2b708-042150-8a2234-be65","1","30","0","8","10","4.21","5","4.29"
3144,"141582-042150-8a2234-be65-c62143-c53116-66812-c62143-ef1573-b43550-121306-703287-902458-431608-272349","1","13","0","8","9","4.76","4.92","4.78"
3145,"1d1024-d72063-f83517-f81036-c62143-ef1573-902437-b43550-121306-4a2318-d01455-1f2314-39147-d0128-431608-272349","0","40","0","8","6","4.76","4.89","4.76"
3146,"0c3415-fa1254-c63006-d72063","0","17","0","8","9","4.33","5","4.33"
3148,"a43407-042150-d72063-931140-121306-342036-cd3847-652630-431608-272349","0","68","0","8","10","4.88","5","4.88"
3149,"342036-87965-a13945-b43550-121306-8d3794-16978-901869-713861-901015-be2895-0e880-5d2360-d41430-5a1952-ac854-8c2935-431608-272349","1","16","0","8","3","0","0","0"
3150,"a72217-3c2758-ac4075-3c2758-c62143-231660-863895-b2193-fc3373-a23694-b43550-121306-79217-cd3847-e21602-431608-272349","0","15","0","8","4","4.64","4.88","4.66"
3151,"923691-e42236-4c2815-c62143-d63854-2c1019-28807-442854-121306-102277-9f1640-492461-e22943-431608-272349","0","0","0","527","1","4.69","4.8","4.72"
3152,"2d4026-b6684-a22132-0a2432-292238-2d4026-b6684-a22132-603585-0a2432","0","0","0","8","5","4.35","4.76","4.53"
3153,"f81893-87107-f81893-811006-693510-603872-432525-222440-a8274-1b3461-ea2006-3e277-a22132-432525-121306-c92922-773777-5d2360-612035-5e2725-951677-431608-272349","16","未知","2","8","4","NULL","NULL","NULL"
3154,"302658-52727-042150-121306-251713-a21596-063761-431608-272349","0","0","0","0","1","4.86","5","4.86"
3156,"403983-833800-e91407-002989-102277-9f1640-e52645-7b1223-de2424-d71618-121306-902458-fc3037-111881-431608-272349","0","29","0","8","9","5","5","5"
3158,"b2193-f83624-442854-901015-e52645-973248-b2193-fc3373-28807-442854-121306-79217-cd3847-e21602-431608-272349","0","0","0","257","6","4.87","4.97","4.87"
3160,"812352-252117-2c3401-f0859-743115-ac854-2c3454-c63006","0","34","0","8","0","NULL","NULL","NULL"
3161,"a43407-621482-ac854-4f1911","1","16","0","8","0","4.27","5","4"
3162,"b7712-e72410-cc2898-013607-251116-121306-8d3794-9d1564-901869-713861-923691-dd497-6b1586-be65-5a1952-ac854-8c2935-431608-272349","0","4","0","8","4","4.63","4.84","4.67"
3165,"402923-e61012-e33426-1c925-961815-121306-fa562-8c2935-063761-431608-272349","0","12","0","8","9","4.55","5","4.55"
3169,"3f1985-253623-982162-613072-6d930-ae786-121306-5e2725-72226-431608-272349","0","0","0","94","0","4.89","4.95","4.89"
3170,"022488-051683-e33426-1c925-961815-121306-893740-c73545-8b2706-431608-272349","0","12","0","12","9","4.72","5","4.72"
3171,"082244-da793-5c1479-c3470-121306-402923-84752-431608-272349","0","27","0","27","7","4.74","4.65","4.83"
3172,"af1654-f11735-792305-2e1710-4a2318","1","33","0","8","7","4.61","4.9","4.54"
3174,"341758-5d2360-5f1581-121306-b82976-ff2187-431608-272349","1","22","0","529","10","4.8","4.93","4.8"
3175,"022488-051683-e33426-1c925-961815-121306-851875-032268-431608-272349","0","12","0","12","0","4.67","4.84","4.63"
3176,"ad211-923691-b53745-e41314-121306-b82976-ff2187-431608-272349","0","15","0","79","10","4.82","4.86","4.93"
3177,"102277-65804-ac854-4f1911-121306-79217-cd3847-e21602-431608-272349","1","2","0","410","0","4.6","4.83","4.6"
3178,"7e2903-db2797-812352-b2193-fc3373-d72063-121306-102277-9f1640-5e2725-98183-063761-431608-272349","0","40","0","65","8","4.85","4.94","4.86"
3179,"0a3249-031309-e33591-121306-b82976-ff2187-431608-272349","1","23","0","530","10","4.42","5","4.45"
3180,"c02692-0b1820-4d2926-121306-433290-253623-60172-d556-431608-272349","14","未知","1","148","2","4.89","4.87","4.89"
3181,"923691-ce4073-b4466-a43214-e41314-6f228-121306-353998-72226-431608-272349","3","10","0","203","10","4.88","5","5"
3182,"6a3579-141582-d72063-931140-121306-b3244-8f2156-713861-431608-272349","0","40","0","298","0","4.88","5","4.88"
3183,"6a3579-141582-d72063-931140-121306-353998-e21602-431608-272349","0","40","0","298","3","4.88","5","4.91"
3184,"451278-262624-e41314-6f228-121306-102277-9f1640-433290-253623-60172-d556-431608-272349","1","23","0","132","2","4.3","4.89","4.35"
3185,"981676-c21871-981676-782390-121306-79217-cd3847-e21602-431608-272349","4","66","0","8","6","4.69","4.88","4.66"
3186,"b61275-141327-5e3819-f81036-121306-b82976-ff2187-431608-272349","1","2","0","389","10","4.31","5","4.54"
3187,"6b3322-423697-2c1019-43819-b43550-5c1030-022488-2c1019-be1093-d81534","0","56","0","8","9","4.67","4.85","4.65"
3188,"8a2234-a22383-042150-121306-a8269-65804-e21602-431608-272349","0","8","0","8","0","4.62","5","4.75"
3190,"342036-042150-043726-b2193-c22821-dd3028-021794-121306-342036-cd3847-652630-431608-272349","1","69","0","130","10","4.84","5","4.9"
3191,"a54081-a63626-643433-df2800-023207-fd2565-c62143-8a2234-43819-c34009-2c1019","7","37","0","8","5","4.7","4.92","4.7"
3192,"69229-732469-4e3560-c53116-66812-c62143-082380-233398-323291-021794-121306-b3244-8f2156-713861-431608-272349","1","3","0","8","0","0","0","0"
3193,"a13945-dd3028-3f3019-db1604-082380-233398-33816-121306-5e2725-a21596-063761-431608-272349","0","1","0","186","0","4.75","4.84","4.79"
3195,"72226-8d1398-2e1710-a22084-de2424-fc3373","0","15","0","8","1","4.6","4.9","4.61"
3196,"753219-38860-bc3855-e21602-43819-54938","1","55","0","8","6","4.49","4.88","4.53"
3197,"302658-52727-042150-8c2935-f13620-c92945-513720-9b2653-dc3924-431608","0","0","0","0","2","4.77","5","4.77"
3198,"f3861-722888-da697-441379-a43251-0f2124-d52541-ea2006-87107-0f2124-603872-603872-da697-da697-121306-a93922-dd497-d0128-431608-272349","8","未知","2","531","3","4.7","5","4.8"
3199,"402923-6c223-a51005-6b3114-121306-402923-5f38-1f2314-192896-652408-431608-272349","2","未知","1","8","1","4.82","4.82","4.77"
3200,"603872-a32507-1b1099-a43251-b32448-722888-f3861-da697-722888-3a1157-103337-e93887","0","0","0","8","3","0","0","0"
3201,"891162-7b3449-bc512-c52165-121306-652408-b164-1f2314-431608-272349","7","58","0","8","0","4.45","5","4.73"
3202,"2f257-fd1051-c62143-dd1152-692433-7e1325-48690-e0770-1d3469-121306-492461-031473-08992-192896-652408-5e2725-951677-431608-272349","3","25","0","439","1","4.37","4.79","4.32"
3203,"b92083-323291-43819-54938-121306-102277-9f1640-223664-d91077-8c2935-431608-272349","0","26","0","240","2","4.68","4.95","4.62"
3204,"92711-5d2360-87965-d556-121306-402923-e22943-102277-5e2725-951677-431608-8b2706-41810-87965-af2496-272349","0","57","0","197","9","5","5","5"
3205,"87107-611350-87107-611350-112251-f81893-121306-5315-823574-f81036-2e1710-193506-031708-431608-272349","6","未知","2","55","6","4.83","5","4.85"
3206,"962462-443811-962462-443811-dd3028-021794-121306-6f3045-1d283-1d553-431608-272349","4","19","0","16","6","4.83","5","4.83"
3207,"a93922-52727-192896-c53116-4a3834-121306-ad211-af2413-871632-431608-272349","1","2","0","490","1","4.43","4.89","4.42"
3208,"193506-dc3924-d72063-e33426-1d553-121306-5e2725-a21596-063761-431608-272349","2","未知","1","8","0","4.47","4.73","4.67"
3209,"a43214-121929-5c1479-c3470-c62143-de2424-243077-121306-102277-9f1640-fa1551-961181-31171-b32250-b7307-8f2156-431608-272349","0","27","0","317","4","4.44","4.5","4.44"
3210,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-102277-9f1640-a93922-dd497-d0128-6417-b13427-431608-272349","8","未知","2","41","3","0","0","0"
3211,"fa2218-cf1867-a93677-262624-121306-102277-9f1640-402923-84752-231660-c7153-8c2935-431608-272349","6","未知","2","156","3","4.55","4.86","4.61"
3212,"b92083-cf3372-c53116-2c1019-79400-121306-402923-84752-231660-c7153-8c2935-431608-272349","7","49","0","532","3","0","0","0"
3213,"981676-8a2234-4c2815-121306-402923-84752-231660-c7153-8c2935-552153-af2496-431608-272349","1","42","0","533","3","3.8","5","4.2"
3214,"812439-a92158-eb2057-492461-bc3855-e21602-43819-54938-121306-a22084-4b1486-431608-272349","0","26","0","8","4","4.59","4.93","4.64"
3215,"fc3037-9f1640-87965-0c1478-121306-4a2318-d01455-1f2314-431608-272349","1","13","0","534","1","4.63","5","4.69"
3217,"601089-063761-002989-cc3571-231660-5f1609-2c1019-121306-923691-072768-431608-272349","1","5","0","535","7","3.58","5","3.5"
3218,"051489-de2424-251491-b51860-fd2711-563733-5b1293-4d2926-141126-121725-121306-402923-84752-431608-272349","2","未知","1","8","7","4.67","5","4.67"
3219,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-402923-84752-923691-072768-431608-272349","0","0","0","24","7","4.77","4.87","4.77"
3220,"243077-f83517-391919-243077-193506-ae786-121306-102277-9f1640-352708-cf2679-ed213-39147-871632-431608-272349","0","0","0","24","2","4.92","4.9","4.97"
3221,"6b1586-9d3940-653615-341600-d13024-ce4005-c92945-121306-90976-df1770-063761-6417-b13427-59550-431608-272349","8","未知","2","41","8","0","0","0"
3222,"60725-5a3200-341600-d13024-99196-222440-603585-0a2432-a8274-6b3409-603585-611350-0a2632-0a2632-292238-292238-121306-753281-112251-a63626-591319-9b2653-dc3924-431608-272349","8","未知","2","102","6","4.98","5","4.98"
3223,"102277-9f1640-8a2234-931140","1","16","0","8","8","4.67","4.88","4.66"
3224,"4616-072829-082380-233398-323291-021794-121306-8a2234-5315-e5445-431608-272349","1","3","0","304","0","4.8","4.87","4.81"
3225,"732469-62462-032517-c02692-772651-423697-002989-4a3834-121306-ce141-682644-063761-431608-272349","1","46","0","8","5","4.85","5","4.85"
3226,"0a1909-5b1293-953430-d72063","0","86","0","8","10","0","0","0"
3227,"fc647-a63626-031708-082380-233398-33816-121306-b3244-8f2156-713861-431608-272349","0","1","0","30","0","4.19","4.86","4.36"
3228,"b92083-cf3372-c53116-2c1019-79400-593935-de2424-c53116-121306-5e2725-a21596-063761-ce4073-2b3528-431608-272349","7","49","0","532","0","4.86","4.81","4.91"
3229,"192620-8e411-c62143-5a537-402923-912443-76305-d72063-121306-79217-cd3847-e21602-431608-272349","0","68","0","8","4","4.29","4.84","4.36"
